time 2021-06-24 18:46:13.442208 	memory 574.0 	max_memory_used 574.0 	retained_memory_used 571.0 	retained_max_memory_used 571.0
time 2021-06-24 18:46:13.991840 	memory 696.0 	max_memory_used 696.0 	retained_memory_used 693.0 	retained_max_memory_used 693.0
time 2021-06-24 18:46:13.993468 	memory 698.0 	max_memory_used 698.0 	retained_memory_used 695.0 	retained_max_memory_used 695.0
time 2021-06-24 18:46:14.000267 	memory 700.0 	max_memory_used 700.0 	retained_memory_used 697.0 	retained_max_memory_used 697.0
time 2021-06-24 18:46:14.001251 	memory 704.0 	max_memory_used 704.0 	retained_memory_used 701.0 	retained_max_memory_used 701.0
time 2021-06-24 18:46:14.002208 	memory 708.0 	max_memory_used 708.0 	retained_memory_used 705.0 	retained_max_memory_used 705.0
time 2021-06-24 18:46:14.003266 	memory 712.0 	max_memory_used 712.0 	retained_memory_used 709.0 	retained_max_memory_used 709.0
time 2021-06-24 18:46:14.004788 	memory 716.0 	max_memory_used 716.0 	retained_memory_used 713.0 	retained_max_memory_used 713.0
time 2021-06-24 18:46:14.016912 	memory 718.0 	max_memory_used 718.0 	retained_memory_used 715.0 	retained_max_memory_used 715.0
time 2021-06-24 18:46:14.018610 	memory 722.0 	max_memory_used 722.0 	retained_memory_used 719.0 	retained_max_memory_used 719.0
time 2021-06-24 18:46:14.019125 	memory 726.0 	max_memory_used 726.0 	retained_memory_used 723.0 	retained_max_memory_used 723.0
time 2021-06-24 18:46:14.019947 	memory 730.0 	max_memory_used 730.0 	retained_memory_used 727.0 	retained_max_memory_used 727.0
time 2021-06-24 18:46:14.020417 	memory 732.0 	max_memory_used 732.0 	retained_memory_used 729.0 	retained_max_memory_used 729.0
time 2021-06-24 18:46:14.020883 	memory 734.0 	max_memory_used 734.0 	retained_memory_used 731.0 	retained_max_memory_used 731.0
time 2021-06-24 18:46:14.021904 	memory 738.0 	max_memory_used 738.0 	retained_memory_used 735.0 	retained_max_memory_used 735.0
time 2021-06-24 18:46:14.027008 	memory 740.0 	max_memory_used 740.0 	retained_memory_used 737.0 	retained_max_memory_used 737.0
time 2021-06-24 18:46:14.027460 	memory 744.0 	max_memory_used 744.0 	retained_memory_used 741.0 	retained_max_memory_used 741.0
time 2021-06-24 18:46:14.029696 	memory 748.0 	max_memory_used 748.0 	retained_memory_used 745.0 	retained_max_memory_used 745.0
time 2021-06-24 18:46:14.030203 	memory 750.0 	max_memory_used 750.0 	retained_memory_used 747.0 	retained_max_memory_used 747.0
time 2021-06-24 18:46:14.031229 	memory 754.0 	max_memory_used 754.0 	retained_memory_used 751.0 	retained_max_memory_used 751.0
time 2021-06-24 18:46:14.031764 	memory 756.0 	max_memory_used 756.0 	retained_memory_used 753.0 	retained_max_memory_used 753.0
time 2021-06-24 18:46:14.032298 	memory 764.0 	max_memory_used 764.0 	retained_memory_used 761.0 	retained_max_memory_used 761.0
time 2021-06-24 18:46:14.032718 	memory 768.0 	max_memory_used 768.0 	retained_memory_used 765.0 	retained_max_memory_used 765.0
time 2021-06-24 18:46:14.035110 	memory 770.0 	max_memory_used 770.0 	retained_memory_used 767.0 	retained_max_memory_used 767.0
time 2021-06-24 18:46:14.035736 	memory 774.0 	max_memory_used 774.0 	retained_memory_used 771.0 	retained_max_memory_used 771.0
time 2021-06-24 18:46:14.036413 	memory 778.0 	max_memory_used 778.0 	retained_memory_used 775.0 	retained_max_memory_used 775.0
time 2021-06-24 18:46:14.036835 	memory 782.0 	max_memory_used 782.0 	retained_memory_used 779.0 	retained_max_memory_used 779.0
time 2021-06-24 18:46:14.037704 	memory 786.0 	max_memory_used 786.0 	retained_memory_used 783.0 	retained_max_memory_used 783.0
time 2021-06-24 18:46:14.038159 	memory 788.0 	max_memory_used 788.0 	retained_memory_used 785.0 	retained_max_memory_used 785.0
time 2021-06-24 18:46:14.038563 	memory 790.0 	max_memory_used 790.0 	retained_memory_used 787.0 	retained_max_memory_used 787.0
time 2021-06-24 18:46:14.039538 	memory 798.0 	max_memory_used 798.0 	retained_memory_used 795.0 	retained_max_memory_used 795.0
time 2021-06-24 18:46:14.041249 	memory 806.0 	max_memory_used 806.0 	retained_memory_used 803.0 	retained_max_memory_used 803.0
time 2021-06-24 18:46:14.041636 	memory 810.0 	max_memory_used 810.0 	retained_memory_used 807.0 	retained_max_memory_used 807.0
time 2021-06-24 18:46:14.045536 	memory 818.0 	max_memory_used 818.0 	retained_memory_used 815.0 	retained_max_memory_used 815.0
time 2021-06-24 18:46:14.046039 	memory 844.0 	max_memory_used 844.0 	retained_memory_used 841.0 	retained_max_memory_used 841.0
time 2021-06-24 18:46:14.054452 	memory 848.0 	max_memory_used 848.0 	retained_memory_used 845.0 	retained_max_memory_used 845.0
time 2021-06-24 18:46:14.056300 	memory 850.0 	max_memory_used 850.0 	retained_memory_used 847.0 	retained_max_memory_used 847.0
time 2021-06-24 18:46:14.059582 	memory 876.0 	max_memory_used 876.0 	retained_memory_used 873.0 	retained_max_memory_used 873.0
time 2021-06-24 18:46:14.068013 	memory 892.0 	max_memory_used 892.0 	retained_memory_used 889.0 	retained_max_memory_used 889.0
time 2021-06-24 18:46:14.068406 	memory 894.0 	max_memory_used 894.0 	retained_memory_used 891.0 	retained_max_memory_used 891.0
time 2021-06-24 18:46:14.073232 	memory 896.0 	max_memory_used 896.0 	retained_memory_used 893.0 	retained_max_memory_used 893.0
time 2021-06-24 18:46:14.073992 	memory 898.0 	max_memory_used 898.0 	retained_memory_used 895.0 	retained_max_memory_used 895.0
time 2021-06-24 18:46:14.079962 	memory 900.0 	max_memory_used 900.0 	retained_memory_used 897.0 	retained_max_memory_used 897.0
time 2021-06-24 18:46:14.081557 	memory 1260.0 	max_memory_used 1260.0 	retained_memory_used 1257.0 	retained_max_memory_used 1257.0
time 2021-06-24 18:46:15.102691 	memory 1268.0 	max_memory_used 1268.0 	retained_memory_used 1265.0 	retained_max_memory_used 1265.0
