time 2021-06-24 18:53:42.861627 	memory 574.0 	max_memory_used 574.0 	retained_memory_used 571.0 	retained_max_memory_used 571.0
time 2021-06-24 18:53:43.336869 	memory 804.0 	max_memory_used 804.0 	retained_memory_used 801.0 	retained_max_memory_used 801.0
time 2021-06-24 18:53:43.337618 	memory 806.0 	max_memory_used 806.0 	retained_memory_used 803.0 	retained_max_memory_used 803.0
time 2021-06-24 18:53:43.338491 	memory 808.0 	max_memory_used 808.0 	retained_memory_used 805.0 	retained_max_memory_used 805.0
time 2021-06-24 18:53:43.342993 	memory 818.0 	max_memory_used 818.0 	retained_memory_used 815.0 	retained_max_memory_used 815.0
time 2021-06-24 18:53:43.345674 	memory 820.0 	max_memory_used 820.0 	retained_memory_used 817.0 	retained_max_memory_used 817.0
time 2021-06-24 18:53:43.410058 	memory 822.0 	max_memory_used 822.0 	retained_memory_used 819.0 	retained_max_memory_used 819.0
time 2021-06-24 18:53:43.430436 	memory 824.0 	max_memory_used 824.0 	retained_memory_used 821.0 	retained_max_memory_used 821.0
time 2021-06-24 18:53:43.431048 	memory 826.0 	max_memory_used 826.0 	retained_memory_used 823.0 	retained_max_memory_used 823.0
time 2021-06-24 18:53:43.431560 	memory 828.0 	max_memory_used 828.0 	retained_memory_used 825.0 	retained_max_memory_used 825.0
time 2021-06-24 18:53:43.432435 	memory 832.0 	max_memory_used 832.0 	retained_memory_used 829.0 	retained_max_memory_used 829.0
time 2021-06-24 18:53:43.433570 	memory 840.0 	max_memory_used 840.0 	retained_memory_used 837.0 	retained_max_memory_used 837.0
time 2021-06-24 18:53:43.454415 	memory 842.0 	max_memory_used 842.0 	retained_memory_used 839.0 	retained_max_memory_used 839.0
time 2021-06-24 18:53:43.456779 	memory 846.0 	max_memory_used 846.0 	retained_memory_used 843.0 	retained_max_memory_used 843.0
time 2021-06-24 18:53:43.471097 	memory 850.0 	max_memory_used 850.0 	retained_memory_used 847.0 	retained_max_memory_used 847.0
time 2021-06-24 18:53:43.471926 	memory 858.0 	max_memory_used 858.0 	retained_memory_used 855.0 	retained_max_memory_used 855.0
time 2021-06-24 18:53:43.472475 	memory 860.0 	max_memory_used 860.0 	retained_memory_used 857.0 	retained_max_memory_used 857.0
time 2021-06-24 18:53:43.491484 	memory 868.0 	max_memory_used 868.0 	retained_memory_used 865.0 	retained_max_memory_used 865.0
time 2021-06-24 18:53:43.492064 	memory 872.0 	max_memory_used 872.0 	retained_memory_used 869.0 	retained_max_memory_used 869.0
time 2021-06-24 18:53:43.493008 	memory 876.0 	max_memory_used 876.0 	retained_memory_used 873.0 	retained_max_memory_used 873.0
time 2021-06-24 18:53:43.493575 	memory 878.0 	max_memory_used 878.0 	retained_memory_used 875.0 	retained_max_memory_used 875.0
time 2021-06-24 18:53:43.493970 	memory 886.0 	max_memory_used 886.0 	retained_memory_used 883.0 	retained_max_memory_used 883.0
time 2021-06-24 18:53:43.507940 	memory 894.0 	max_memory_used 894.0 	retained_memory_used 891.0 	retained_max_memory_used 891.0
time 2021-06-24 18:53:43.508393 	memory 898.0 	max_memory_used 898.0 	retained_memory_used 895.0 	retained_max_memory_used 895.0
time 2021-06-24 18:53:43.509279 	memory 902.0 	max_memory_used 902.0 	retained_memory_used 899.0 	retained_max_memory_used 899.0
time 2021-06-24 18:53:43.509768 	memory 904.0 	max_memory_used 904.0 	retained_memory_used 901.0 	retained_max_memory_used 901.0
time 2021-06-24 18:53:43.510658 	memory 912.0 	max_memory_used 912.0 	retained_memory_used 909.0 	retained_max_memory_used 909.0
time 2021-06-24 18:53:43.525884 	memory 918.0 	max_memory_used 918.0 	retained_memory_used 915.0 	retained_max_memory_used 915.0
time 2021-06-24 18:53:43.526449 	memory 922.0 	max_memory_used 922.0 	retained_memory_used 919.0 	retained_max_memory_used 919.0
time 2021-06-24 18:53:43.527333 	memory 930.0 	max_memory_used 930.0 	retained_memory_used 927.0 	retained_max_memory_used 927.0
time 2021-06-24 18:53:43.527781 	memory 932.0 	max_memory_used 932.0 	retained_memory_used 929.0 	retained_max_memory_used 929.0
time 2021-06-24 18:53:43.528457 	memory 942.0 	max_memory_used 942.0 	retained_memory_used 939.0 	retained_max_memory_used 939.0
time 2021-06-24 18:53:43.529957 	memory 950.0 	max_memory_used 950.0 	retained_memory_used 947.0 	retained_max_memory_used 947.0
time 2021-06-24 18:53:43.533311 	memory 952.0 	max_memory_used 952.0 	retained_memory_used 949.0 	retained_max_memory_used 949.0
time 2021-06-24 18:53:43.533761 	memory 978.0 	max_memory_used 978.0 	retained_memory_used 975.0 	retained_max_memory_used 975.0
time 2021-06-24 18:53:43.550403 	memory 996.0 	max_memory_used 996.0 	retained_memory_used 993.0 	retained_max_memory_used 993.0
time 2021-06-24 18:53:43.550767 	memory 1006.0 	max_memory_used 1006.0 	retained_memory_used 1003.0 	retained_max_memory_used 1003.0
time 2021-06-24 18:53:43.560287 	memory 1020.0 	max_memory_used 1020.0 	retained_memory_used 1017.0 	retained_max_memory_used 1017.0
time 2021-06-24 18:53:43.560627 	memory 1024.0 	max_memory_used 1024.0 	retained_memory_used 1021.0 	retained_max_memory_used 1021.0
time 2021-06-24 18:53:43.566127 	memory 1028.0 	max_memory_used 1028.0 	retained_memory_used 1025.0 	retained_max_memory_used 1025.0
time 2021-06-24 18:53:43.570177 	memory 1030.0 	max_memory_used 1030.0 	retained_memory_used 1027.0 	retained_max_memory_used 1027.0
time 2021-06-24 18:53:43.571770 	memory 1390.0 	max_memory_used 1390.0 	retained_memory_used 1387.0 	retained_max_memory_used 1387.0
