time 2021-06-24 18:24:35.738330 	memory 670.0 	max_memory_used 670.0 	retained_memory_used 667.0 	retained_max_memory_used 667.0
time 2021-06-24 18:24:36.014239 	memory 814.0 	max_memory_used 814.0 	retained_memory_used 811.0 	retained_max_memory_used 811.0
time 2021-06-24 18:24:36.015171 	memory 820.0 	max_memory_used 820.0 	retained_memory_used 817.0 	retained_max_memory_used 817.0
time 2021-06-24 18:24:36.021225 	memory 828.0 	max_memory_used 828.0 	retained_memory_used 825.0 	retained_max_memory_used 825.0
time 2021-06-24 18:24:36.027171 	memory 842.0 	max_memory_used 842.0 	retained_memory_used 839.0 	retained_max_memory_used 839.0
time 2021-06-24 18:24:36.027654 	memory 846.0 	max_memory_used 846.0 	retained_memory_used 843.0 	retained_max_memory_used 843.0
time 2021-06-24 18:24:36.029380 	memory 848.0 	max_memory_used 848.0 	retained_memory_used 845.0 	retained_max_memory_used 845.0
time 2021-06-24 18:24:36.029866 	memory 852.0 	max_memory_used 852.0 	retained_memory_used 849.0 	retained_max_memory_used 849.0
time 2021-06-24 18:24:36.035466 	memory 854.0 	max_memory_used 854.0 	retained_memory_used 851.0 	retained_max_memory_used 851.0
time 2021-06-24 18:24:36.036047 	memory 856.0 	max_memory_used 856.0 	retained_memory_used 853.0 	retained_max_memory_used 853.0
time 2021-06-24 18:24:36.036618 	memory 860.0 	max_memory_used 860.0 	retained_memory_used 857.0 	retained_max_memory_used 857.0
time 2021-06-24 18:24:36.037922 	memory 862.0 	max_memory_used 862.0 	retained_memory_used 859.0 	retained_max_memory_used 859.0
time 2021-06-24 18:24:36.038853 	memory 864.0 	max_memory_used 864.0 	retained_memory_used 861.0 	retained_max_memory_used 861.0
time 2021-06-24 18:24:36.044106 	memory 868.0 	max_memory_used 868.0 	retained_memory_used 865.0 	retained_max_memory_used 865.0
time 2021-06-24 18:24:36.044885 	memory 870.0 	max_memory_used 870.0 	retained_memory_used 867.0 	retained_max_memory_used 867.0
time 2021-06-24 18:24:36.045812 	memory 872.0 	max_memory_used 872.0 	retained_memory_used 869.0 	retained_max_memory_used 869.0
time 2021-06-24 18:24:36.046539 	memory 880.0 	max_memory_used 880.0 	retained_memory_used 877.0 	retained_max_memory_used 877.0
time 2021-06-24 18:24:36.047290 	memory 882.0 	max_memory_used 882.0 	retained_memory_used 879.0 	retained_max_memory_used 879.0
time 2021-06-24 18:24:36.048171 	memory 884.0 	max_memory_used 884.0 	retained_memory_used 881.0 	retained_max_memory_used 881.0
time 2021-06-24 18:24:36.049332 	memory 886.0 	max_memory_used 886.0 	retained_memory_used 883.0 	retained_max_memory_used 883.0
time 2021-06-24 18:24:36.050135 	memory 888.0 	max_memory_used 888.0 	retained_memory_used 885.0 	retained_max_memory_used 885.0
time 2021-06-24 18:24:36.050752 	memory 892.0 	max_memory_used 892.0 	retained_memory_used 889.0 	retained_max_memory_used 889.0
time 2021-06-24 18:24:36.056192 	memory 894.0 	max_memory_used 894.0 	retained_memory_used 891.0 	retained_max_memory_used 891.0
time 2021-06-24 18:24:36.056813 	memory 902.0 	max_memory_used 902.0 	retained_memory_used 899.0 	retained_max_memory_used 899.0
time 2021-06-24 18:24:36.057507 	memory 904.0 	max_memory_used 904.0 	retained_memory_used 901.0 	retained_max_memory_used 901.0
time 2021-06-24 18:24:36.058275 	memory 906.0 	max_memory_used 906.0 	retained_memory_used 903.0 	retained_max_memory_used 903.0
time 2021-06-24 18:24:36.063748 	memory 908.0 	max_memory_used 908.0 	retained_memory_used 905.0 	retained_max_memory_used 905.0
time 2021-06-24 18:24:36.064670 	memory 910.0 	max_memory_used 910.0 	retained_memory_used 907.0 	retained_max_memory_used 907.0
time 2021-06-24 18:24:36.065391 	memory 914.0 	max_memory_used 914.0 	retained_memory_used 911.0 	retained_max_memory_used 911.0
time 2021-06-24 18:24:36.071603 	memory 920.0 	max_memory_used 920.0 	retained_memory_used 917.0 	retained_max_memory_used 917.0
time 2021-06-24 18:24:36.072325 	memory 928.0 	max_memory_used 928.0 	retained_memory_used 925.0 	retained_max_memory_used 925.0
time 2021-06-24 18:24:36.076370 	memory 932.0 	max_memory_used 932.0 	retained_memory_used 929.0 	retained_max_memory_used 929.0
time 2021-06-24 18:24:36.077371 	memory 934.0 	max_memory_used 934.0 	retained_memory_used 931.0 	retained_max_memory_used 931.0
time 2021-06-24 18:24:36.078330 	memory 936.0 	max_memory_used 936.0 	retained_memory_used 933.0 	retained_max_memory_used 933.0
time 2021-06-24 18:24:36.084017 	memory 938.0 	max_memory_used 938.0 	retained_memory_used 935.0 	retained_max_memory_used 935.0
time 2021-06-24 18:24:36.084725 	memory 940.0 	max_memory_used 940.0 	retained_memory_used 937.0 	retained_max_memory_used 937.0
time 2021-06-24 18:24:36.085606 	memory 942.0 	max_memory_used 942.0 	retained_memory_used 939.0 	retained_max_memory_used 939.0
time 2021-06-24 18:24:36.086323 	memory 944.0 	max_memory_used 944.0 	retained_memory_used 941.0 	retained_max_memory_used 941.0
time 2021-06-24 18:24:36.087219 	memory 946.0 	max_memory_used 946.0 	retained_memory_used 943.0 	retained_max_memory_used 943.0
time 2021-06-24 18:24:36.089639 	memory 952.0 	max_memory_used 952.0 	retained_memory_used 949.0 	retained_max_memory_used 949.0
time 2021-06-24 18:24:36.090145 	memory 954.0 	max_memory_used 954.0 	retained_memory_used 951.0 	retained_max_memory_used 951.0
time 2021-06-24 18:24:36.090715 	memory 956.0 	max_memory_used 956.0 	retained_memory_used 953.0 	retained_max_memory_used 953.0
time 2021-06-24 18:24:36.091143 	memory 964.0 	max_memory_used 964.0 	retained_memory_used 961.0 	retained_max_memory_used 961.0
time 2021-06-24 18:24:36.095179 	memory 968.0 	max_memory_used 968.0 	retained_memory_used 965.0 	retained_max_memory_used 965.0
time 2021-06-24 18:24:36.447433 	memory 970.0 	max_memory_used 970.0 	retained_memory_used 967.0 	retained_max_memory_used 967.0
time 2021-06-24 18:24:36.448099 	memory 974.0 	max_memory_used 974.0 	retained_memory_used 971.0 	retained_max_memory_used 971.0
time 2021-06-24 18:24:36.449111 	memory 976.0 	max_memory_used 976.0 	retained_memory_used 973.0 	retained_max_memory_used 973.0
time 2021-06-24 18:24:36.450394 	memory 978.0 	max_memory_used 978.0 	retained_memory_used 975.0 	retained_max_memory_used 975.0
time 2021-06-24 18:24:36.451148 	memory 980.0 	max_memory_used 980.0 	retained_memory_used 977.0 	retained_max_memory_used 977.0
time 2021-06-24 18:24:36.452289 	memory 982.0 	max_memory_used 982.0 	retained_memory_used 979.0 	retained_max_memory_used 979.0
time 2021-06-24 18:24:36.453052 	memory 984.0 	max_memory_used 984.0 	retained_memory_used 981.0 	retained_max_memory_used 981.0
time 2021-06-24 18:24:36.454622 	memory 1344.0 	max_memory_used 1344.0 	retained_memory_used 1341.0 	retained_max_memory_used 1341.0
