time 2021-06-24 18:34:07.548936 	memory 852.0 	max_memory_used 852.0 	retained_memory_used 849.0 	retained_max_memory_used 849.0
time 2021-06-24 18:34:07.860804 	memory 1306.0 	max_memory_used 1306.0 	retained_memory_used 1303.0 	retained_max_memory_used 1303.0
time 2021-06-24 18:34:07.861336 	memory 1310.0 	max_memory_used 1310.0 	retained_memory_used 1307.0 	retained_max_memory_used 1307.0
time 2021-06-24 18:34:07.861733 	memory 1318.0 	max_memory_used 1318.0 	retained_memory_used 1315.0 	retained_max_memory_used 1315.0
time 2021-06-24 18:34:07.862145 	memory 1322.0 	max_memory_used 1322.0 	retained_memory_used 1319.0 	retained_max_memory_used 1319.0
time 2021-06-24 18:34:07.862744 	memory 1326.0 	max_memory_used 1326.0 	retained_memory_used 1323.0 	retained_max_memory_used 1323.0
time 2021-06-24 18:34:07.863226 	memory 1330.0 	max_memory_used 1330.0 	retained_memory_used 1327.0 	retained_max_memory_used 1327.0
time 2021-06-24 18:34:07.863867 	memory 1334.0 	max_memory_used 1334.0 	retained_memory_used 1331.0 	retained_max_memory_used 1331.0
time 2021-06-24 18:34:07.864355 	memory 1338.0 	max_memory_used 1338.0 	retained_memory_used 1335.0 	retained_max_memory_used 1335.0
time 2021-06-24 18:34:07.865046 	memory 1342.0 	max_memory_used 1342.0 	retained_memory_used 1339.0 	retained_max_memory_used 1339.0
time 2021-06-24 18:34:07.865558 	memory 1354.0 	max_memory_used 1354.0 	retained_memory_used 1351.0 	retained_max_memory_used 1351.0
time 2021-06-24 18:34:07.866082 	memory 1370.0 	max_memory_used 1370.0 	retained_memory_used 1367.0 	retained_max_memory_used 1367.0
time 2021-06-24 18:34:07.866678 	memory 1374.0 	max_memory_used 1374.0 	retained_memory_used 1371.0 	retained_max_memory_used 1371.0
time 2021-06-24 18:34:07.867306 	memory 1378.0 	max_memory_used 1378.0 	retained_memory_used 1375.0 	retained_max_memory_used 1375.0
time 2021-06-24 18:34:07.867845 	memory 1394.0 	max_memory_used 1394.0 	retained_memory_used 1391.0 	retained_max_memory_used 1391.0
time 2021-06-24 18:34:07.868395 	memory 1398.0 	max_memory_used 1398.0 	retained_memory_used 1395.0 	retained_max_memory_used 1395.0
time 2021-06-24 18:34:07.869034 	memory 1402.0 	max_memory_used 1402.0 	retained_memory_used 1399.0 	retained_max_memory_used 1399.0
time 2021-06-24 18:34:07.869539 	memory 1406.0 	max_memory_used 1406.0 	retained_memory_used 1403.0 	retained_max_memory_used 1403.0
time 2021-06-24 18:34:07.870125 	memory 1410.0 	max_memory_used 1410.0 	retained_memory_used 1407.0 	retained_max_memory_used 1407.0
time 2021-06-24 18:34:07.870613 	memory 1414.0 	max_memory_used 1414.0 	retained_memory_used 1411.0 	retained_max_memory_used 1411.0
time 2021-06-24 18:34:07.871264 	memory 1418.0 	max_memory_used 1418.0 	retained_memory_used 1415.0 	retained_max_memory_used 1415.0
time 2021-06-24 18:34:07.871768 	memory 1426.0 	max_memory_used 1426.0 	retained_memory_used 1423.0 	retained_max_memory_used 1423.0
time 2021-06-24 18:34:07.872276 	memory 1430.0 	max_memory_used 1430.0 	retained_memory_used 1427.0 	retained_max_memory_used 1427.0
time 2021-06-24 18:34:07.872894 	memory 1434.0 	max_memory_used 1434.0 	retained_memory_used 1431.0 	retained_max_memory_used 1431.0
time 2021-06-24 18:34:07.879209 	memory 1448.0 	max_memory_used 1448.0 	retained_memory_used 1445.0 	retained_max_memory_used 1445.0
time 2021-06-24 18:34:07.879831 	memory 1452.0 	max_memory_used 1452.0 	retained_memory_used 1449.0 	retained_max_memory_used 1449.0
time 2021-06-24 18:34:07.880213 	memory 1456.0 	max_memory_used 1456.0 	retained_memory_used 1453.0 	retained_max_memory_used 1453.0
time 2021-06-24 18:34:07.880628 	memory 1472.0 	max_memory_used 1472.0 	retained_memory_used 1469.0 	retained_max_memory_used 1469.0
time 2021-06-24 18:34:07.881079 	memory 1476.0 	max_memory_used 1476.0 	retained_memory_used 1473.0 	retained_max_memory_used 1473.0
time 2021-06-24 18:34:07.881603 	memory 1480.0 	max_memory_used 1480.0 	retained_memory_used 1477.0 	retained_max_memory_used 1477.0
time 2021-06-24 18:34:07.882017 	memory 1484.0 	max_memory_used 1484.0 	retained_memory_used 1481.0 	retained_max_memory_used 1481.0
time 2021-06-24 18:34:07.882529 	memory 1488.0 	max_memory_used 1488.0 	retained_memory_used 1485.0 	retained_max_memory_used 1485.0
time 2021-06-24 18:34:07.882980 	memory 1492.0 	max_memory_used 1492.0 	retained_memory_used 1489.0 	retained_max_memory_used 1489.0
time 2021-06-24 18:34:07.883600 	memory 1496.0 	max_memory_used 1496.0 	retained_memory_used 1493.0 	retained_max_memory_used 1493.0
time 2021-06-24 18:34:07.884116 	memory 1504.0 	max_memory_used 1504.0 	retained_memory_used 1501.0 	retained_max_memory_used 1501.0
time 2021-06-24 18:34:07.884645 	memory 1508.0 	max_memory_used 1508.0 	retained_memory_used 1505.0 	retained_max_memory_used 1505.0
time 2021-06-24 18:34:07.885268 	memory 1512.0 	max_memory_used 1512.0 	retained_memory_used 1509.0 	retained_max_memory_used 1509.0
time 2021-06-24 18:34:07.885776 	memory 1516.0 	max_memory_used 1516.0 	retained_memory_used 1513.0 	retained_max_memory_used 1513.0
time 2021-06-24 18:34:07.886440 	memory 1520.0 	max_memory_used 1520.0 	retained_memory_used 1517.0 	retained_max_memory_used 1517.0
time 2021-06-24 18:34:07.886960 	memory 1524.0 	max_memory_used 1524.0 	retained_memory_used 1521.0 	retained_max_memory_used 1521.0
time 2021-06-24 18:34:07.887657 	memory 1528.0 	max_memory_used 1528.0 	retained_memory_used 1525.0 	retained_max_memory_used 1525.0
time 2021-06-24 18:34:07.888177 	memory 1540.0 	max_memory_used 1540.0 	retained_memory_used 1537.0 	retained_max_memory_used 1537.0
time 2021-06-24 18:34:07.893685 	memory 1552.0 	max_memory_used 1552.0 	retained_memory_used 1549.0 	retained_max_memory_used 1549.0
time 2021-06-24 18:34:07.894158 	memory 1556.0 	max_memory_used 1556.0 	retained_memory_used 1553.0 	retained_max_memory_used 1553.0
time 2021-06-24 18:34:07.894750 	memory 1560.0 	max_memory_used 1560.0 	retained_memory_used 1557.0 	retained_max_memory_used 1557.0
time 2021-06-24 18:34:07.895205 	memory 1564.0 	max_memory_used 1564.0 	retained_memory_used 1561.0 	retained_max_memory_used 1561.0
time 2021-06-24 18:34:07.895772 	memory 1568.0 	max_memory_used 1568.0 	retained_memory_used 1565.0 	retained_max_memory_used 1565.0
time 2021-06-24 18:34:07.896225 	memory 1572.0 	max_memory_used 1572.0 	retained_memory_used 1569.0 	retained_max_memory_used 1569.0
time 2021-06-24 18:34:07.896838 	memory 1576.0 	max_memory_used 1576.0 	retained_memory_used 1573.0 	retained_max_memory_used 1573.0
time 2021-06-24 18:34:07.897304 	memory 1584.0 	max_memory_used 1584.0 	retained_memory_used 1581.0 	retained_max_memory_used 1581.0
time 2021-06-24 18:34:07.897780 	memory 1588.0 	max_memory_used 1588.0 	retained_memory_used 1585.0 	retained_max_memory_used 1585.0
time 2021-06-24 18:34:07.898349 	memory 1592.0 	max_memory_used 1592.0 	retained_memory_used 1589.0 	retained_max_memory_used 1589.0
time 2021-06-24 18:34:07.898802 	memory 1596.0 	max_memory_used 1596.0 	retained_memory_used 1593.0 	retained_max_memory_used 1593.0
time 2021-06-24 18:34:07.899411 	memory 1600.0 	max_memory_used 1600.0 	retained_memory_used 1597.0 	retained_max_memory_used 1597.0
time 2021-06-24 18:34:07.899871 	memory 1604.0 	max_memory_used 1604.0 	retained_memory_used 1601.0 	retained_max_memory_used 1601.0
time 2021-06-24 18:34:07.900523 	memory 1608.0 	max_memory_used 1608.0 	retained_memory_used 1605.0 	retained_max_memory_used 1605.0
time 2021-06-24 18:34:07.901012 	memory 1620.0 	max_memory_used 1620.0 	retained_memory_used 1617.0 	retained_max_memory_used 1617.0
time 2021-06-24 18:34:07.901503 	memory 1636.0 	max_memory_used 1636.0 	retained_memory_used 1633.0 	retained_max_memory_used 1633.0
time 2021-06-24 18:34:07.902083 	memory 1640.0 	max_memory_used 1640.0 	retained_memory_used 1637.0 	retained_max_memory_used 1637.0
time 2021-06-24 18:34:07.902671 	memory 1644.0 	max_memory_used 1644.0 	retained_memory_used 1641.0 	retained_max_memory_used 1641.0
time 2021-06-24 18:34:07.903150 	memory 1660.0 	max_memory_used 1660.0 	retained_memory_used 1657.0 	retained_max_memory_used 1657.0
time 2021-06-24 18:34:07.908675 	memory 1662.0 	max_memory_used 1662.0 	retained_memory_used 1659.0 	retained_max_memory_used 1659.0
time 2021-06-24 18:34:07.914836 	memory 1664.0 	max_memory_used 1664.0 	retained_memory_used 1661.0 	retained_max_memory_used 1661.0
time 2021-06-24 18:34:07.915619 	memory 1668.0 	max_memory_used 1668.0 	retained_memory_used 1665.0 	retained_max_memory_used 1665.0
time 2021-06-24 18:34:07.916058 	memory 1674.0 	max_memory_used 1674.0 	retained_memory_used 1671.0 	retained_max_memory_used 1671.0
time 2021-06-24 18:34:07.916496 	memory 1678.0 	max_memory_used 1678.0 	retained_memory_used 1675.0 	retained_max_memory_used 1675.0
time 2021-06-24 18:34:07.916972 	memory 1688.0 	max_memory_used 1688.0 	retained_memory_used 1685.0 	retained_max_memory_used 1685.0
time 2021-06-24 18:34:07.917425 	memory 1692.0 	max_memory_used 1692.0 	retained_memory_used 1689.0 	retained_max_memory_used 1689.0
time 2021-06-24 18:34:07.918065 	memory 1696.0 	max_memory_used 1696.0 	retained_memory_used 1693.0 	retained_max_memory_used 1693.0
time 2021-06-24 18:34:07.918470 	memory 1698.0 	max_memory_used 1698.0 	retained_memory_used 1695.0 	retained_max_memory_used 1695.0
time 2021-06-24 18:34:07.919059 	memory 1700.0 	max_memory_used 1700.0 	retained_memory_used 1697.0 	retained_max_memory_used 1697.0
time 2021-06-24 18:34:07.924605 	memory 1702.0 	max_memory_used 1702.0 	retained_memory_used 1699.0 	retained_max_memory_used 1699.0
time 2021-06-24 18:34:07.932367 	memory 1704.0 	max_memory_used 1704.0 	retained_memory_used 1701.0 	retained_max_memory_used 1701.0
time 2021-06-24 18:34:07.941118 	memory 1706.0 	max_memory_used 1706.0 	retained_memory_used 1703.0 	retained_max_memory_used 1703.0
time 2021-06-24 18:34:07.945324 	memory 1708.0 	max_memory_used 1708.0 	retained_memory_used 1705.0 	retained_max_memory_used 1705.0
time 2021-06-24 18:34:07.945780 	memory 1710.0 	max_memory_used 1710.0 	retained_memory_used 1707.0 	retained_max_memory_used 1707.0
time 2021-06-24 18:34:07.946368 	memory 1712.0 	max_memory_used 1712.0 	retained_memory_used 1709.0 	retained_max_memory_used 1709.0
time 2021-06-24 18:34:07.946821 	memory 1714.0 	max_memory_used 1714.0 	retained_memory_used 1711.0 	retained_max_memory_used 1711.0
time 2021-06-24 18:34:07.947254 	memory 1728.0 	max_memory_used 1728.0 	retained_memory_used 1725.0 	retained_max_memory_used 1725.0
time 2021-06-24 18:34:07.975630 	memory 1730.0 	max_memory_used 1730.0 	retained_memory_used 1727.0 	retained_max_memory_used 1727.0
time 2021-06-24 18:34:07.980870 	memory 1738.0 	max_memory_used 1738.0 	retained_memory_used 1735.0 	retained_max_memory_used 1735.0
time 2021-06-24 18:34:08.004257 	memory 1748.0 	max_memory_used 1748.0 	retained_memory_used 1745.0 	retained_max_memory_used 1745.0
time 2021-06-24 18:34:08.028532 	memory 1750.0 	max_memory_used 1750.0 	retained_memory_used 1747.0 	retained_max_memory_used 1747.0
time 2021-06-24 18:34:08.029020 	memory 1752.0 	max_memory_used 1752.0 	retained_memory_used 1749.0 	retained_max_memory_used 1749.0
time 2021-06-24 18:34:08.029658 	memory 1754.0 	max_memory_used 1754.0 	retained_memory_used 1751.0 	retained_max_memory_used 1751.0
time 2021-06-24 18:34:08.032273 	memory 1758.0 	max_memory_used 1758.0 	retained_memory_used 1755.0 	retained_max_memory_used 1755.0
time 2021-06-24 18:34:08.056339 	memory 1760.0 	max_memory_used 1760.0 	retained_memory_used 1757.0 	retained_max_memory_used 1757.0
time 2021-06-24 18:34:08.056822 	memory 1762.0 	max_memory_used 1762.0 	retained_memory_used 1759.0 	retained_max_memory_used 1759.0
time 2021-06-24 18:34:08.057449 	memory 1764.0 	max_memory_used 1764.0 	retained_memory_used 1761.0 	retained_max_memory_used 1761.0
time 2021-06-24 18:34:08.060105 	memory 1768.0 	max_memory_used 1768.0 	retained_memory_used 1765.0 	retained_max_memory_used 1765.0
time 2021-06-24 18:34:08.095964 	memory 1772.0 	max_memory_used 1772.0 	retained_memory_used 1769.0 	retained_max_memory_used 1769.0
time 2021-06-24 18:34:08.096589 	memory 1774.0 	max_memory_used 1774.0 	retained_memory_used 1771.0 	retained_max_memory_used 1771.0
time 2021-06-24 18:34:08.097442 	memory 1776.0 	max_memory_used 1776.0 	retained_memory_used 1773.0 	retained_max_memory_used 1773.0
time 2021-06-24 18:34:08.100168 	memory 1782.0 	max_memory_used 1782.0 	retained_memory_used 1779.0 	retained_max_memory_used 1779.0
time 2021-06-24 18:34:08.138626 	memory 1784.0 	max_memory_used 1784.0 	retained_memory_used 1781.0 	retained_max_memory_used 1781.0
time 2021-06-24 18:34:08.139347 	memory 1786.0 	max_memory_used 1786.0 	retained_memory_used 1783.0 	retained_max_memory_used 1783.0
time 2021-06-24 18:34:08.145179 	memory 1788.0 	max_memory_used 1788.0 	retained_memory_used 1785.0 	retained_max_memory_used 1785.0
time 2021-06-24 18:34:08.147586 	memory 1792.0 	max_memory_used 1792.0 	retained_memory_used 1789.0 	retained_max_memory_used 1789.0
time 2021-06-24 18:34:08.151036 	memory 1808.0 	max_memory_used 1808.0 	retained_memory_used 1805.0 	retained_max_memory_used 1805.0
time 2021-06-24 18:34:08.211332 	memory 2104.0 	max_memory_used 2104.0 	retained_memory_used 2101.0 	retained_max_memory_used 2101.0
