time 2021-06-24 17:42:45.288926 	memory 586.0 	max_memory_used 586.0 	retained_memory_used 583.0 	retained_max_memory_used 583.0
time 2021-06-24 17:42:46.371218 	memory 2244.0 	max_memory_used 2244.0 	retained_memory_used 2241.0 	retained_max_memory_used 2241.0
time 2021-06-24 17:42:46.371708 	memory 2342.0 	max_memory_used 2342.0 	retained_memory_used 2339.0 	retained_max_memory_used 2339.0
time 2021-06-24 17:42:46.373121 	memory 2352.0 	max_memory_used 2352.0 	retained_memory_used 2349.0 	retained_max_memory_used 2349.0
time 2021-06-24 17:42:46.373944 	memory 2548.0 	max_memory_used 2548.0 	retained_memory_used 2545.0 	retained_max_memory_used 2545.0
time 2021-06-24 17:42:46.374349 	memory 2634.0 	max_memory_used 2634.0 	retained_memory_used 2631.0 	retained_max_memory_used 2631.0
time 2021-06-24 17:42:46.375256 	memory 2644.0 	max_memory_used 2644.0 	retained_memory_used 2641.0 	retained_max_memory_used 2641.0
time 2021-06-24 17:42:46.385636 	memory 2654.0 	max_memory_used 2654.0 	retained_memory_used 2651.0 	retained_max_memory_used 2651.0
time 2021-06-24 17:42:46.392173 	memory 2718.0 	max_memory_used 2718.0 	retained_memory_used 2715.0 	retained_max_memory_used 2715.0
time 2021-06-24 17:42:46.406829 	memory 2816.0 	max_memory_used 2816.0 	retained_memory_used 2813.0 	retained_max_memory_used 2813.0
time 2021-06-24 17:42:46.416990 	memory 3012.0 	max_memory_used 3012.0 	retained_memory_used 3009.0 	retained_max_memory_used 3009.0
time 2021-06-24 17:42:46.417510 	memory 3150.0 	max_memory_used 3150.0 	retained_memory_used 3147.0 	retained_max_memory_used 3147.0
time 2021-06-24 17:42:46.418093 	memory 3160.0 	max_memory_used 3160.0 	retained_memory_used 3157.0 	retained_max_memory_used 3157.0
time 2021-06-24 17:42:46.425929 	memory 3218.0 	max_memory_used 3218.0 	retained_memory_used 3215.0 	retained_max_memory_used 3215.0
time 2021-06-24 17:42:46.427433 	memory 3234.0 	max_memory_used 3234.0 	retained_memory_used 3231.0 	retained_max_memory_used 3231.0
time 2021-06-24 17:42:46.429238 	memory 3284.0 	max_memory_used 3284.0 	retained_memory_used 3281.0 	retained_max_memory_used 3281.0
time 2021-06-24 17:42:46.430337 	memory 3382.0 	max_memory_used 3382.0 	retained_memory_used 3379.0 	retained_max_memory_used 3379.0
time 2021-06-24 17:42:46.430967 	memory 3622.0 	max_memory_used 3622.0 	retained_memory_used 3619.0 	retained_max_memory_used 3619.0
time 2021-06-24 17:42:46.431419 	memory 3686.0 	max_memory_used 3686.0 	retained_memory_used 3683.0 	retained_max_memory_used 3683.0
time 2021-06-24 17:42:46.441028 	memory 4034.0 	max_memory_used 4034.0 	retained_memory_used 4031.0 	retained_max_memory_used 4031.0
time 2021-06-24 17:42:46.443548 	memory 4444.0 	max_memory_used 4444.0 	retained_memory_used 4441.0 	retained_max_memory_used 4441.0
time 2021-06-24 17:42:46.481319 	memory 4640.0 	max_memory_used 4640.0 	retained_memory_used 4637.0 	retained_max_memory_used 4637.0
time 2021-06-24 17:42:46.503422 	memory 5052.0 	max_memory_used 5052.0 	retained_memory_used 5049.0 	retained_max_memory_used 5049.0
time 2021-06-24 17:42:46.513027 	memory 5730.0 	max_memory_used 5730.0 	retained_memory_used 5727.0 	retained_max_memory_used 5727.0
time 2021-06-24 17:42:46.530301 	memory 6222.0 	max_memory_used 6222.0 	retained_memory_used 6219.0 	retained_max_memory_used 6219.0
time 2021-06-24 17:42:46.931838 	memory 6304.0 	max_memory_used 6304.0 	retained_memory_used 6301.0 	retained_max_memory_used 6301.0
time 2021-06-24 17:43:08.346461 	memory 6306.0 	max_memory_used 6306.0 	retained_memory_used 6303.0 	retained_max_memory_used 6303.0
