time 2021-06-24 18:28:00.569350 	memory 744.0 	max_memory_used 744.0 	retained_memory_used 741.0 	retained_max_memory_used 741.0
time 2021-06-24 18:28:00.939732 	memory 952.0 	max_memory_used 952.0 	retained_memory_used 949.0 	retained_max_memory_used 949.0
time 2021-06-24 18:28:00.940778 	memory 954.0 	max_memory_used 954.0 	retained_memory_used 951.0 	retained_max_memory_used 951.0
time 2021-06-24 18:28:00.941613 	memory 962.0 	max_memory_used 962.0 	retained_memory_used 959.0 	retained_max_memory_used 959.0
time 2021-06-24 18:28:00.942389 	memory 964.0 	max_memory_used 964.0 	retained_memory_used 961.0 	retained_max_memory_used 961.0
time 2021-06-24 18:28:00.943287 	memory 966.0 	max_memory_used 966.0 	retained_memory_used 963.0 	retained_max_memory_used 963.0
time 2021-06-24 18:28:00.948977 	memory 968.0 	max_memory_used 968.0 	retained_memory_used 965.0 	retained_max_memory_used 965.0
time 2021-06-24 18:28:00.949650 	memory 970.0 	max_memory_used 970.0 	retained_memory_used 967.0 	retained_max_memory_used 967.0
time 2021-06-24 18:28:00.950125 	memory 976.0 	max_memory_used 976.0 	retained_memory_used 973.0 	retained_max_memory_used 973.0
time 2021-06-24 18:28:00.954715 	memory 984.0 	max_memory_used 984.0 	retained_memory_used 981.0 	retained_max_memory_used 981.0
time 2021-06-24 18:28:00.955491 	memory 986.0 	max_memory_used 986.0 	retained_memory_used 983.0 	retained_max_memory_used 983.0
time 2021-06-24 18:28:00.956423 	memory 988.0 	max_memory_used 988.0 	retained_memory_used 985.0 	retained_max_memory_used 985.0
time 2021-06-24 18:28:00.957546 	memory 990.0 	max_memory_used 990.0 	retained_memory_used 987.0 	retained_max_memory_used 987.0
time 2021-06-24 18:28:00.958436 	memory 992.0 	max_memory_used 992.0 	retained_memory_used 989.0 	retained_max_memory_used 989.0
time 2021-06-24 18:28:00.959140 	memory 996.0 	max_memory_used 996.0 	retained_memory_used 993.0 	retained_max_memory_used 993.0
time 2021-06-24 18:28:00.965334 	memory 1002.0 	max_memory_used 1002.0 	retained_memory_used 999.0 	retained_max_memory_used 999.0
time 2021-06-24 18:28:00.965770 	memory 1010.0 	max_memory_used 1010.0 	retained_memory_used 1007.0 	retained_max_memory_used 1007.0
time 2021-06-24 18:28:00.969036 	memory 1014.0 	max_memory_used 1014.0 	retained_memory_used 1011.0 	retained_max_memory_used 1011.0
time 2021-06-24 18:28:00.973319 	memory 1018.0 	max_memory_used 1018.0 	retained_memory_used 1015.0 	retained_max_memory_used 1015.0
time 2021-06-24 18:28:00.979883 	memory 1020.0 	max_memory_used 1020.0 	retained_memory_used 1017.0 	retained_max_memory_used 1017.0
time 2021-06-24 18:28:00.980397 	memory 1022.0 	max_memory_used 1022.0 	retained_memory_used 1019.0 	retained_max_memory_used 1019.0
time 2021-06-24 18:28:00.980922 	memory 1028.0 	max_memory_used 1028.0 	retained_memory_used 1025.0 	retained_max_memory_used 1025.0
time 2021-06-24 18:28:01.307034 	memory 1376.0 	max_memory_used 1376.0 	retained_memory_used 1373.0 	retained_max_memory_used 1373.0
time 2021-06-24 18:28:02.998116 	memory 1378.0 	max_memory_used 1378.0 	retained_memory_used 1375.0 	retained_max_memory_used 1375.0
