time 2021-06-24 18:21:11.106080 	memory 664.0 	max_memory_used 664.0 	retained_memory_used 661.0 	retained_max_memory_used 661.0
time 2021-06-24 18:21:11.340442 	memory 838.0 	max_memory_used 838.0 	retained_memory_used 835.0 	retained_max_memory_used 835.0
time 2021-06-24 18:21:11.347255 	memory 840.0 	max_memory_used 840.0 	retained_memory_used 837.0 	retained_max_memory_used 837.0
time 2021-06-24 18:21:11.347870 	memory 844.0 	max_memory_used 844.0 	retained_memory_used 841.0 	retained_max_memory_used 841.0
time 2021-06-24 18:21:11.349094 	memory 846.0 	max_memory_used 846.0 	retained_memory_used 843.0 	retained_max_memory_used 843.0
time 2021-06-24 18:21:11.350103 	memory 848.0 	max_memory_used 848.0 	retained_memory_used 845.0 	retained_max_memory_used 845.0
time 2021-06-24 18:21:11.355385 	memory 852.0 	max_memory_used 852.0 	retained_memory_used 849.0 	retained_max_memory_used 849.0
time 2021-06-24 18:21:11.355940 	memory 854.0 	max_memory_used 854.0 	retained_memory_used 851.0 	retained_max_memory_used 851.0
time 2021-06-24 18:21:11.356556 	memory 856.0 	max_memory_used 856.0 	retained_memory_used 853.0 	retained_max_memory_used 853.0
time 2021-06-24 18:21:11.357081 	memory 864.0 	max_memory_used 864.0 	retained_memory_used 861.0 	retained_max_memory_used 861.0
time 2021-06-24 18:21:11.357588 	memory 866.0 	max_memory_used 866.0 	retained_memory_used 863.0 	retained_max_memory_used 863.0
time 2021-06-24 18:21:11.358194 	memory 868.0 	max_memory_used 868.0 	retained_memory_used 865.0 	retained_max_memory_used 865.0
time 2021-06-24 18:21:11.358938 	memory 870.0 	max_memory_used 870.0 	retained_memory_used 867.0 	retained_max_memory_used 867.0
time 2021-06-24 18:21:11.359847 	memory 872.0 	max_memory_used 872.0 	retained_memory_used 869.0 	retained_max_memory_used 869.0
time 2021-06-24 18:21:11.372370 	memory 878.0 	max_memory_used 878.0 	retained_memory_used 875.0 	retained_max_memory_used 875.0
time 2021-06-24 18:21:11.387053 	memory 886.0 	max_memory_used 886.0 	retained_memory_used 883.0 	retained_max_memory_used 883.0
time 2021-06-24 18:21:11.391853 	memory 888.0 	max_memory_used 888.0 	retained_memory_used 885.0 	retained_max_memory_used 885.0
time 2021-06-24 18:21:11.392492 	memory 890.0 	max_memory_used 890.0 	retained_memory_used 887.0 	retained_max_memory_used 887.0
time 2021-06-24 18:21:11.393373 	memory 892.0 	max_memory_used 892.0 	retained_memory_used 889.0 	retained_max_memory_used 889.0
time 2021-06-24 18:21:11.394022 	memory 894.0 	max_memory_used 894.0 	retained_memory_used 891.0 	retained_max_memory_used 891.0
time 2021-06-24 18:21:11.394649 	memory 898.0 	max_memory_used 898.0 	retained_memory_used 895.0 	retained_max_memory_used 895.0
time 2021-06-24 18:21:11.404674 	memory 900.0 	max_memory_used 900.0 	retained_memory_used 897.0 	retained_max_memory_used 897.0
time 2021-06-24 18:21:11.405557 	memory 908.0 	max_memory_used 908.0 	retained_memory_used 905.0 	retained_max_memory_used 905.0
time 2021-06-24 18:21:11.409198 	memory 912.0 	max_memory_used 912.0 	retained_memory_used 909.0 	retained_max_memory_used 909.0
time 2021-06-24 18:21:11.409791 	memory 914.0 	max_memory_used 914.0 	retained_memory_used 911.0 	retained_max_memory_used 911.0
time 2021-06-24 18:21:11.410482 	memory 916.0 	max_memory_used 916.0 	retained_memory_used 913.0 	retained_max_memory_used 913.0
time 2021-06-24 18:21:11.416100 	memory 918.0 	max_memory_used 918.0 	retained_memory_used 915.0 	retained_max_memory_used 915.0
time 2021-06-24 18:21:11.418037 	memory 920.0 	max_memory_used 920.0 	retained_memory_used 917.0 	retained_max_memory_used 917.0
time 2021-06-24 18:21:11.421953 	memory 922.0 	max_memory_used 922.0 	retained_memory_used 919.0 	retained_max_memory_used 919.0
time 2021-06-24 18:21:11.422496 	memory 924.0 	max_memory_used 924.0 	retained_memory_used 921.0 	retained_max_memory_used 921.0
time 2021-06-24 18:21:11.426832 	memory 930.0 	max_memory_used 930.0 	retained_memory_used 927.0 	retained_max_memory_used 927.0
time 2021-06-24 18:21:11.427471 	memory 932.0 	max_memory_used 932.0 	retained_memory_used 929.0 	retained_max_memory_used 929.0
time 2021-06-24 18:21:11.428179 	memory 934.0 	max_memory_used 934.0 	retained_memory_used 931.0 	retained_max_memory_used 931.0
time 2021-06-24 18:21:11.428735 	memory 942.0 	max_memory_used 942.0 	retained_memory_used 939.0 	retained_max_memory_used 939.0
time 2021-06-24 18:21:11.434349 	memory 946.0 	max_memory_used 946.0 	retained_memory_used 943.0 	retained_max_memory_used 943.0
time 2021-06-24 18:21:11.447076 	memory 950.0 	max_memory_used 950.0 	retained_memory_used 947.0 	retained_max_memory_used 947.0
time 2021-06-24 18:21:11.447649 	memory 952.0 	max_memory_used 952.0 	retained_memory_used 949.0 	retained_max_memory_used 949.0
time 2021-06-24 18:21:11.448409 	memory 954.0 	max_memory_used 954.0 	retained_memory_used 951.0 	retained_max_memory_used 951.0
time 2021-06-24 18:21:11.818715 	memory 958.0 	max_memory_used 958.0 	retained_memory_used 955.0 	retained_max_memory_used 955.0
time 2021-06-24 18:21:11.820070 	memory 960.0 	max_memory_used 960.0 	retained_memory_used 957.0 	retained_max_memory_used 957.0
time 2021-06-24 18:21:11.821143 	memory 962.0 	max_memory_used 962.0 	retained_memory_used 959.0 	retained_max_memory_used 959.0
time 2021-06-24 18:21:11.821881 	memory 964.0 	max_memory_used 964.0 	retained_memory_used 961.0 	retained_max_memory_used 961.0
time 2021-06-24 18:21:11.822328 	memory 968.0 	max_memory_used 968.0 	retained_memory_used 965.0 	retained_max_memory_used 965.0
time 2021-06-24 18:21:11.825201 	memory 970.0 	max_memory_used 970.0 	retained_memory_used 967.0 	retained_max_memory_used 967.0
time 2021-06-24 18:21:11.826743 	memory 972.0 	max_memory_used 972.0 	retained_memory_used 969.0 	retained_max_memory_used 969.0
time 2021-06-24 18:21:11.827418 	memory 974.0 	max_memory_used 974.0 	retained_memory_used 971.0 	retained_max_memory_used 971.0
time 2021-06-24 18:21:11.828484 	memory 976.0 	max_memory_used 976.0 	retained_memory_used 973.0 	retained_max_memory_used 973.0
time 2021-06-24 18:21:11.830132 	memory 978.0 	max_memory_used 978.0 	retained_memory_used 975.0 	retained_max_memory_used 975.0
time 2021-06-24 18:21:11.831817 	memory 1338.0 	max_memory_used 1338.0 	retained_memory_used 1335.0 	retained_max_memory_used 1335.0
