time 2021-06-24 21:13:13.184378 	memory 600.0 	max_memory_used 600.0 	retained_memory_used 597.0 	retained_max_memory_used 597.0
time 2021-06-24 21:13:13.695120 	memory 684.0 	max_memory_used 684.0 	retained_memory_used 681.0 	retained_max_memory_used 681.0
time 2021-06-24 21:13:13.702373 	memory 690.0 	max_memory_used 690.0 	retained_memory_used 687.0 	retained_max_memory_used 687.0
time 2021-06-24 21:13:13.708020 	memory 692.0 	max_memory_used 692.0 	retained_memory_used 689.0 	retained_max_memory_used 689.0
time 2021-06-24 21:13:13.710696 	memory 694.0 	max_memory_used 694.0 	retained_memory_used 691.0 	retained_max_memory_used 691.0
time 2021-06-24 21:13:13.716669 	memory 696.0 	max_memory_used 696.0 	retained_memory_used 693.0 	retained_max_memory_used 693.0
time 2021-06-24 21:13:13.717211 	memory 704.0 	max_memory_used 704.0 	retained_memory_used 701.0 	retained_max_memory_used 701.0
time 2021-06-24 21:13:13.721815 	memory 706.0 	max_memory_used 706.0 	retained_memory_used 703.0 	retained_max_memory_used 703.0
time 2021-06-24 21:13:13.723669 	memory 708.0 	max_memory_used 708.0 	retained_memory_used 705.0 	retained_max_memory_used 705.0
time 2021-06-24 21:13:13.727500 	memory 716.0 	max_memory_used 716.0 	retained_memory_used 713.0 	retained_max_memory_used 713.0
time 2021-06-24 21:13:13.730888 	memory 742.0 	max_memory_used 742.0 	retained_memory_used 739.0 	retained_max_memory_used 739.0
time 2021-06-24 21:13:13.745656 	memory 746.0 	max_memory_used 746.0 	retained_memory_used 743.0 	retained_max_memory_used 743.0
time 2021-06-24 21:13:13.746304 	memory 772.0 	max_memory_used 772.0 	retained_memory_used 769.0 	retained_max_memory_used 769.0
time 2021-06-24 21:13:13.755066 	memory 774.0 	max_memory_used 774.0 	retained_memory_used 771.0 	retained_max_memory_used 771.0
time 2021-06-24 21:13:13.756219 	memory 790.0 	max_memory_used 790.0 	retained_memory_used 787.0 	retained_max_memory_used 787.0
time 2021-06-24 21:13:13.764854 	memory 804.0 	max_memory_used 804.0 	retained_memory_used 801.0 	retained_max_memory_used 801.0
time 2021-06-24 21:13:13.765446 	memory 806.0 	max_memory_used 806.0 	retained_memory_used 803.0 	retained_max_memory_used 803.0
time 2021-06-24 21:13:13.767041 	memory 808.0 	max_memory_used 808.0 	retained_memory_used 805.0 	retained_max_memory_used 805.0
time 2021-06-24 21:13:13.767590 	memory 810.0 	max_memory_used 810.0 	retained_memory_used 807.0 	retained_max_memory_used 807.0
time 2021-06-24 21:13:13.768248 	memory 812.0 	max_memory_used 812.0 	retained_memory_used 809.0 	retained_max_memory_used 809.0
time 2021-06-24 21:13:13.768630 	memory 816.0 	max_memory_used 816.0 	retained_memory_used 813.0 	retained_max_memory_used 813.0
time 2021-06-24 21:13:13.770202 	memory 1176.0 	max_memory_used 1176.0 	retained_memory_used 1173.0 	retained_max_memory_used 1173.0
time 2021-06-24 21:13:17.099838 	memory 1180.0 	max_memory_used 1180.0 	retained_memory_used 1177.0 	retained_max_memory_used 1177.0
