time 2021-06-24 17:26:17.435593 	memory 1464.0 	max_memory_used 1464.0 	retained_memory_used 1461.0 	retained_max_memory_used 1461.0
time 2021-06-24 17:26:18.527494 	memory 2348.0 	max_memory_used 2348.0 	retained_memory_used 2345.0 	retained_max_memory_used 2345.0
time 2021-06-24 17:26:18.527878 	memory 2356.0 	max_memory_used 2356.0 	retained_memory_used 2353.0 	retained_max_memory_used 2353.0
time 2021-06-24 17:26:18.528209 	memory 2370.0 	max_memory_used 2370.0 	retained_memory_used 2367.0 	retained_max_memory_used 2367.0
time 2021-06-24 17:26:18.529697 	memory 2372.0 	max_memory_used 2372.0 	retained_memory_used 2369.0 	retained_max_memory_used 2369.0
time 2021-06-24 17:26:18.530041 	memory 2398.0 	max_memory_used 2398.0 	retained_memory_used 2395.0 	retained_max_memory_used 2395.0
time 2021-06-24 17:26:18.532402 	memory 2414.0 	max_memory_used 2414.0 	retained_memory_used 2411.0 	retained_max_memory_used 2411.0
time 2021-06-24 17:26:18.534826 	memory 2424.0 	max_memory_used 2424.0 	retained_memory_used 2421.0 	retained_max_memory_used 2421.0
time 2021-06-24 17:26:18.536578 	memory 2428.0 	max_memory_used 2428.0 	retained_memory_used 2425.0 	retained_max_memory_used 2425.0
time 2021-06-24 17:26:18.538376 	memory 2432.0 	max_memory_used 2432.0 	retained_memory_used 2429.0 	retained_max_memory_used 2429.0
time 2021-06-24 17:26:18.548111 	memory 2744.0 	max_memory_used 2744.0 	retained_memory_used 2741.0 	retained_max_memory_used 2741.0
time 2021-06-24 17:26:18.575294 	memory 2782.0 	max_memory_used 2782.0 	retained_memory_used 2779.0 	retained_max_memory_used 2779.0
time 2021-06-24 17:26:18.697068 	memory 2804.0 	max_memory_used 2804.0 	retained_memory_used 2801.0 	retained_max_memory_used 2801.0
time 2021-06-24 17:26:21.255463 	memory 2808.0 	max_memory_used 2808.0 	retained_memory_used 2805.0 	retained_max_memory_used 2805.0
